surface_tension,molecular_formula,density_liquid,enthalpy_vaporization,enthalpy_vaporization_boiling,thermal_expansion,C,Br,Cl,F,N,O,H,I,S,Si,Al,Ga,P,B,molecular_weight
26.43,C5H10Cl2,1.057,35.955,36.505,0.00099807,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
23.82,C5H10Cl2,1.049,34.944,34.622,0.0009994,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
28.18,C5H10Cl2,1.05,36.724,34.5,0.00099924,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
23.4,C5H10Cl2,1.0433,34.826,34.749,0.0010004,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
19.5,C5H10Cl2,1.07,32.548,35.24,0.00099593,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
27.62,C5H10Cl2,1.08,36.145,35.962,0.0009943,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
29.5,C5H10Cl2,1.09,36.724,36.129,0.00099269,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
28.9,C5H10Cl2,1.0718,36.724,35.654,0.00099564,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
29.82,C5H10Cl2,1.1,36.724,34.75,0.00099109,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
29.5,C5H10Cl2,1.09,36.724,35.462,0.00099269,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
29.5,C5H10Cl2,1.09,36.724,36.432,0.00099269,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
29.5,C5H10Cl2,1.09,36.724,35.462,0.00099269,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
29.29,C5H10Cl2,1.0839,36.724,35.877,0.00099367,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
30.12,C5H10Cl2,1.1091,36.724,31.996,0.00098965,5.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.03891
28.29,C5H10F2,0.9328,30.804,29.615,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,30.04,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,30.492,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,31.036,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,33.104,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
20.7,C5H10F2,0.9328,28.268,28.117,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,28.144,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,28.144,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,28.17,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,26.488,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,26.488,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,26.016,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,26.488,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,26.488,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,26.016,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,26.77,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,25.748,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,25.748,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,25.748,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
28.29,C5H10F2,0.9328,30.804,26.016,0.0013896,5.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.129916326
32.41,C5H10I2,2.106,48.287,43.771,0.00068592,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
32.49,C5H10I2,2.11,48.287,43.771,0.00068571,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
32.68,C5H10I2,2.12,48.287,43.771,0.00068519,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
32.87,C5H10I2,2.13,48.287,43.771,0.00068467,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
45.54,C5H10I2,2.176,50.363,44.205,0.00064472,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,42.714,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,43.345,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,43.345,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,42.714,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,43.345,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,43.345,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,42.714,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,43.345,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,43.771,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,43.345,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,42.714,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,42.308,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,42.308,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,42.308,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
33.47,C5H10I2,2.1611,48.287,42.714,0.00068306,5.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,323.94205
25.94,C5H10O,0.805,32.298,34.48,0.0011446,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
23.69,C5H10O,0.7939,31.3,32.501999999999995,0.0011303,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
19.71,C5H10O,0.783,29.669,30.183000000000003,0.0011332,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
23.69,C5H10O,0.7984,30.98,34.009,0.0011221,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
23.26,C5H10O,0.802,32.204,33.468,0.0011199,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
25.01,C5H10O,0.805,31.451,33.721,0.0011907,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
24.56,C5H10O,0.81,32.204,33.571,0.001251,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
22.47,C5H10O,0.858,30.043,30.43,0.0011701,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
24.6,C5H10O,0.8594,30.042,35.606,0.0011157,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
19.67,C5H10O,0.7599,28.846,31.078000000000007,0.0013825,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
19.89,C5H10O,0.7482,29.106,27.412,0.0013866,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
20.08,C5H10O,0.7719,28.86,30.88,0.0013783,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
20.35,C5H10O,0.7622,29.106,30.234,0.0013817,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
32.3,C5H10O,0.9443,35.798,35.646,0.00095974,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
32.5,C5H10O,0.843,34.28,33.72,0.0010033,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
32.03,C5H10O,0.8328,34.28,33.871,0.0010056,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
31.45,C5H10O,0.82,34.28,31.562,0.0010085,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
31.86,C5H10O,0.8291,34.28,33.156,0.0010064,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
29.85,C5H10O,0.839,33.449,33.25,0.0010042,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
20.91,C5H10O,0.785,29.106,31.888,0.0013848,5.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.132515
26.81,C5H10O2,0.9376,40.189,48.54,0.00094424,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
40.78,C5H10O2,0.934,39.135,46.581,0.00098397,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
37.69,C5H10O2,0.9226,38.455,34.016,0.00098609,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
25.04,C5H10O2,0.926,39.135,43.22,0.00089663,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
24.52,C5H10O2,0.887,32.647,35.97,0.0012796,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
24.16,C5H10O2,0.8786,32.015,31.35,0.0012818,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
23.21,C5H10O2,0.875,31.827,33.979,0.0012456,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
20.02,C5H10O2,0.8718,30.39,30.604,0.0012836,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
23.86,C5H10O2,0.883,32.175,34.471,0.0012411,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
22.3,C5H10O2,0.871,30.981,32.228,0.001333,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
23.75,C5H10O2,0.884,31.94,33.455,0.0012611,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
24.58,C5H10O2,0.893,32.204,33.298,0.0012143,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
23.73,C5H10O2,0.885,31.263,31.125,0.0012693,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
48.8,C5H10O2,1.048,39.484,50.081,0.00091409,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13192000000001
54.9,C5H10O2S,1.188,48.983,52.851,0.00062744,5.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.19672
25.8,C5H10O3,0.976,34.56,37.975,0.0011094,5.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.131325
35.83,C5H10O3,1.027,37.145,47.155,0.0011081,5.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.131325
33.2,C5H10S,0.981,35.979,35.978,0.0008403,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.19791000000001
30.64,C5H10S,0.9504,35.487,34.729,0.00084529,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.19791000000001
31.4,C5H10S,0.9585,35.654,35.255,0.00084396,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.19791000000001
31.34,C5H10S,0.957,35.011,35.326,0.00092169,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,102.19791000000001
27.41,C5H11Br,1.212,34.47,34.476,0.001161,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
26.69,C5H11Br,1.2012,33.619,34.469,0.0011628,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
27.29,C5H11Br,1.2062,33.789,34.58,0.001162,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
28.65,C5H11Br,1.214,34.194,34.756,0.0011607,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
26.11,C5H11Br,1.2006,33.997,34.747,0.0011629,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
24.47,C5H11Br,1.2095,32.675,32.966,0.0011614,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
28.7,C5H11Br,1.2156,34.194,33.966,0.0011604,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
23.89,C5H11Br,1.1934,32.599,32.785,0.0011641,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
28.57,C5H11Br,1.2164,34.073,37.302,0.0011533,5.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.04455099999998
24.94,C5H11Cl,0.878,32.769,32.601,0.0012211,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
22.23,C5H11Cl,0.8659,31.606,31.601,0.0012241,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
21.9,C5H11Cl,0.8646,31.415,31.769,0.0012165,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
23.31,C5H11Cl,0.8854,31.799,31.715,0.0012192,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
23.61,C5H11Cl,0.8781,32.02,31.962,0.001221,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
22.25,C5H11Cl,0.8706,31.415,32.66,0.0012073,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
23.36,C5H11Cl,0.865,31.921,31.857,0.0012243,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
20.0,C5H11Cl,0.86,30.681,29.619,0.0012256,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
21.41,C5H11Cl,0.857,31.371,30.992,0.0012263,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.593951
20.18,C5H11F,0.7854,28.548,28.873,0.0013676,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.139454163
20.17,C5H11F,0.7915,27.691,27.889,0.0013772,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.139454163
20.17,C5H11F,0.7915,27.691,27.684,0.0013772,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.139454163
20.17,C5H11F,0.7915,27.691,27.942,0.0013772,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.139454163
20.17,C5H11F,0.7915,27.691,27.729,0.0013772,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.139454163
20.17,C5H11F,0.7915,27.691,26.455,0.0013772,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.139454163
20.17,C5H11F,0.7915,27.691,26.998,0.0013772,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.139454163
20.17,C5H11F,0.7915,27.691,26.036,0.0013772,5.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.139454163
29.38,C5H11I,1.515,37.197,43.042,0.00092238,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
25.53,C5H11I,1.5024,37.166,41.164,0.0009248,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
25.68,C5H11I,1.5027,37.166,35.606,0.00092056,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
25.58,C5H11I,1.5047,37.166,41.371,0.00092457,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
25.77,C5H11I,1.5138,37.166,41.474,0.00092364,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
28.54,C5H11I,1.4956,36.369,41.7,0.00095577,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
25.2,C5H11I,1.4867,37.166,38.88800000000001,0.00092641,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
25.27,C5H11I,1.49,37.166,40.446,0.00092607,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
25.21,C5H11I,1.487,37.166,39.393,0.00092638,5.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.045521
20.71,C5H11N,0.806,30.203,30.079,0.0012191,5.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14775399999999
28.92,C5H11N,0.858,32.599,33.551,0.0010878,5.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14775399999999
29.16,C5H11N,0.8647,32.788,32.593,0.00097446,5.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14775399999999
28.51,C5H11N,0.834,33.604,36.012,0.0010553,5.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14775399999999
28.0,C5H11N,0.8207,33.604,33.622,0.0010571,5.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14775399999999
36.68,C5H11NO,0.899,41.739,45.308,0.00090018,5.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14715899999999
30.71,C5H11NO,0.9032,39.389,37.597,0.00089508,5.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14715899999999
29.31,C5H11NO2,0.9493,38.915,41.297,0.00090458,5.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.146564
24.46,C5H11NO2,0.938,38.571,38.342,0.00090624,5.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.146564
24.5,C5H11NO2,0.939,38.571,38.342,0.00090609,5.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.146564
24.56,C5H11NO2,0.9409,38.571,39.299,0.00090581,5.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.146564
24.76,C5H11NO2,0.947,38.571,37.721,0.00090492,5.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.146564
24.63,C5H11NO2,0.943,38.571,38.084,0.0009055,5.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.146564
24.68,C5H11NO2,0.9447,38.571,37.716,0.00090525,5.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.146564
15.47,C5H12,0.621,26.058,25.99,0.0016505,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.14899199999999
14.45,C5H12,0.616,25.297,24.793,0.0016911,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.14899199999999
11.28,C5H12,0.586,23.609,22.744,0.0019244,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.14899199999999
32.6,C5H12N2,0.9305,35.618,35.417,0.00074805,5.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.162398
25.44,C5H12O,0.812,35.608,43.552,0.0010835,5.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.148397
23.58,C5H12O,0.805,33.808,39.805,0.001199,5.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.148397
23.23,C5H12O,0.811,31.387,40.354,0.001155,5.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.148397
30.14,C5H12O,0.814,33.874,34.092,0.0011542,5.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.148397
