surface_tension,molecular_formula,density_liquid,enthalpy_fusion,enthalpy_vaporization,enthalpy_vaporization_boiling,thermal_expansion,VDW_area,VDW_volume,C,Br,Cl,O,F,H,N,I,Si,S,molecular_weight
54.08,C4H6O2,1.125,9.57,41.985,42.773,0.00080501,6250000000.0,45.89,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,86.089416
24.23,C4H6O2,0.949,9.73,30.203,32.211,0.001427,7260000000.0,49.28,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,86.089416
24.53,C4H6O2,0.926,8.46,29.454,31.31,0.0013804,7260000000.0,49.28,4.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,86.089416
28.92,C5H11N,0.858,14.854,32.599,33.551,0.0010878,7740000000.0,59.23,5.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,85.14775399999999
35.26,C4H7NO,0.924,15.9,38.151,41.139,0.0010574,7610000000.0,52.53,4.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,85.10465500000001
65.69,C4H7NO,1.108,13.92,45.895,53.031,0.0007001,6640000000.0,50.47,4.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,85.10465500000001
27.84,CH2Cl2,1.318,6.16,26.409,28.381,0.001341,4990000000.0,34.71,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.932422
21.65,C6H12,0.745,6.93,29.388,29.337,0.0012637,8090000000.0,60.17,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
24.65,C6H12,0.773,2.68,30.221,29.889,0.0011622,8100000000.0,61.4,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
17.89,C6H12,0.667,9.347,28.641,28.642,0.0014357,9110000000.0,64.77,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
19.0,C6H12,0.683,8.88,29.111,28.826,0.0014538,9100000000.0,64.74,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
18.45,C6H12,0.673,8.255,29.016,29.097,0.0014579,9100000000.0,64.74,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
18.23,C6H12,0.675,8.247,28.884,28.884,0.0014571,9100000000.0,64.74,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
18.28,C6H12,0.673,11.08,28.94,29.104,0.0014579,9100000000.0,64.74,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
17.37,C6H12,0.675,7.029,28.478,28.355,0.0014571,9410000000.0,64.75,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
15.57,C6H12,0.663,3.6,27.74,27.301,0.001462,9100000000.0,64.76,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
15.4,C6H12,0.659,3.556,27.71,27.414,0.0014637,9100000000.0,64.76,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
16.01,C6H12,0.665,7.364,27.945,30.747,0.0014612,9090000000.0,64.73,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
16.38,C6H12,0.664,7.155,28.152,27.849,0.0014616,9090000000.0,64.73,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
18.6,C6H12,0.681,8.033,28.963,28.902,0.0014546,9400000000.0,64.72,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
18.95,C6H12,0.689,5.92,29.0,28.917,0.0014514,9400000000.0,64.72,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
19.68,C6H12,0.693,7.699,29.256,29.288,0.0014498,9410000000.0,64.75,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
16.11,C6H12,0.673,5.448,27.873,27.472,0.0014579,9400000000.0,64.74,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
20.65,C6H12,0.703,6.44,29.514,29.408,0.0014459,9700000000.0,64.7,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
13.12,C6H12,0.648,1.096,26.538,25.925,0.0014683,9300000000.0,64.75,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
18.2,C6H12,0.685,7.572999999999999,28.718,28.348,0.001453,9410000000.0,64.75,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,84.159732
31.44,C4H4S,1.059,5.086,30.54,31.846,0.0010302,5620000000.0,44.68,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,84.139524
32.93,C5H8O,0.945,11.4,34.925,37.62,0.00093166,7000000000.0,52.62,5.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,84.11663300000001
26.6,C5H8O,0.846,3.511,31.841,32.655,0.0011851,8310000000.0,55.99,5.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,84.11663300000001
41.27,C4H4O2,1.05,14.43,34.622,38.82,0.00096398,6020000000.0,42.38,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,84.073534
4.59,C2H3F3,1.078,6.192,18.448,19.459,0.005488,5570000000.0,35.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,84.040512489
26.97,C5H9N,0.794,4.728,35.893,37.291,0.00099031,8360000000.0,59.06,5.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,83.131872
19.52,C6H10,0.776,6.452999999999999,29.762,29.054,0.0012879,7660000000.0,58.77,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
22.68,C6H10,0.759,6.452999999999999,28.828,28.874,0.0012934,7660000000.0,58.77,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
20.46,C6H10,0.763,6.452999999999999,28.762,29.305,0.0012921,7660000000.0,58.77,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
26.09,C6H10,0.806,3.284,30.429,31.11,0.0011631,7400000000.0,57.04,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
18.99,C6H10,0.688,8.736,28.268,27.538,0.0012904,8580000000.0,61.28,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
22.33,C6H10,0.719,11.7,29.22,30.507,0.0012788,8560000000.0,61.22,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
24.97,C6H10,0.71,11.7,30.324,30.677,0.0012822,8560000000.0,61.22,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
22.19,C6H10,0.723,6.1160000000000005,29.108,28.911,0.0012774,9180000000.0,61.24,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
20.98,C6H10,0.712,14.27,29.34,30.446,0.0013692,8890000000.0,63.96,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
24.74,C6H10,0.727,14.416,30.575,30.911,0.0013637,8900000000.0,63.9,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
23.51,C6H10,0.718,14.416,30.263,30.369,0.001367,8900000000.0,63.9,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,82.14385
6.08,C2HF3,1.2782,9.068,18.097,19.142,0.0051259,4990000000.0,30.64,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,82.024630489
28.26,C5H7N,0.903,7.82,33.241,35.067,0.00092088,6670000000.0,51.88,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,81.11599
26.66,C6H8,0.837,4.205,30.231,30.591,0.0012702,7020000000.0,54.09,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,80.12796800000001
36.72,C5H5N,0.979,8.28,33.477,35.77,0.0010169,6650000000.0,45.5,5.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,79.100108
21.28,C3H7Cl,0.856,5.544,27.059,27.887,0.0014843,6620000000.0,45.75,3.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,78.540707
19.6,C3H7Cl,0.8582,7.39,25.946,26.692,0.0015203,6610000000.0,45.74,3.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,78.540707
42.86,C2H6OS,1.095,14.37,40.668,42.699,0.00076743,6180000000.0,42.88,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,78.133331
28.21,C6H6,0.873,9.866,30.158,30.746,0.0011381,6000000000.0,48.4,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,78.112086
18.3,C3H5Cl,0.895,5.132999999999999,24.81,24.336,0.0013776,6410000000.0,42.86,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,76.52482499999999
23.61,C3H5Cl,0.9313,6.443,26.891,26.242,0.0013562,6090000000.0,42.26,3.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,76.52482499999999
24.19,C3H8S,0.836,5.48,29.005,29.79,0.0012468,7100000000.0,48.94,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,76.160548
21.38,C3H8S,0.809,5.74,27.802,28.208,0.0012615,7100000000.0,48.93,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,76.160548
25.06,C3H8S,0.832,9.761,28.902,29.497,0.0012671,6890000000.0,48.37,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,76.160548
31.56,CS2,1.256,4.388999999999999,26.984,26.616,0.0010923,4754000000.0,31.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.14034
43.39,C3H8O2,0.96,8.33,34.338,39.47,0.0011995,6880000000.0,45.87,3.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,76.094558
18.82,C3H8O2,0.854,8.33,26.622,27.794,0.0013647,6790000000.0,44.97,3.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,76.094558
45.63,C3H8O2,1.052,12.0,42.909,57.865,0.00078304,6970000000.0,46.77,3.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,76.094558
40.0,C3H9NO,0.957,13.557,37.721,46.879,0.0008614,7240000000.0,49.3,3.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,75.109797
44.7,C3H9NO,0.972,15.9,40.352,55.256,0.000872,7250000000.0,49.27,3.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,75.109797
35.7,C3H9NO,0.934,8.76,37.531,46.363,0.00084483,7270000000.0,50.25,3.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,75.109797
31.66,C2H5NO2,1.043,9.85,33.392,36.105,0.0010741,6020000000.0,40.7,2.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,75.066698
34.7,C3H6S,0.9293,8.248,31.535,32.217,0.00094512,5350000000.0,38.7,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,74.144666
31.3,C3H10N2,0.856,18.42,33.874,39.675,0.0012892,7520000000.0,51.76,3.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,74.125036
25.01,C4H10O,0.806,9.28,33.676,43.237,0.0011814,7620000000.0,52.4,4.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,74.121775
22.58,C4H10O,0.797,6.32,32.75,47.688,0.0012325,7620000000.0,52.39,4.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,74.121775
30.78,C4H10O,0.805,5.97,31.921,42.703,0.0012875,7620000000.0,52.39,4.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,74.121775
17.56,C4H10O,0.723,7.67,26.289,31.003,0.0015887,7540000000.0,51.5,4.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,74.121775
16.32,C4H10O,0.714,5.85,25.567,26.501,0.0017136,7530000000.0,51.49,4.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,74.121775
16.65,C4H10O,0.708,7.19,25.918,27.087,0.0016676,7540000000.0,51.5,4.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,74.121775
26.2,C3H6O2,0.9867,10.66,35.893,31.22,0.0010691,6530000000.0,43.42,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,74.078676
23.08,C3H6O2,0.917,9.205,27.709,29.786,0.0014159,6440000000.0,42.74,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,74.078676
24.54,C3H6O2,0.927,7.4860000000000015,27.989,30.612,0.0014374,6440000000.0,42.54,3.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,74.078676
24.0,C4H11N,0.741,14.8,29.95,32.158,0.0012352,7910000000.0,54.9,4.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,73.137014
21.7,C4H11N,0.73,9.99,29.014,30.725,0.0012913,7900000000.0,54.89,4.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,73.137014
21.11,C4H11N,0.72,8.93,28.548,30.007,0.0013433,7900000000.0,54.89,4.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,73.137014
16.86,C4H11N,0.688,0.882,26.873,27.607,0.0015595,8100000000.0,54.88,4.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,73.137014
19.67,C4H11N,0.702,11.4,27.867,28.885,0.0015275,7930000000.0,55.88,4.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,73.137014
34.43,C3H7NO,0.945,8.95,37.049,39.409,0.0009912,6840000000.0,46.81,3.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,73.09391500000001
15.47,C5H12,0.621,8.401,26.058,25.99,0.0016505,8290000000.0,58.03,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,72.14899199999999
14.45,C5H12,0.616,5.1560000000000015,25.297,24.793,0.0016911,8280000000.0,58.02,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,72.14899199999999
11.28,C5H12,0.586,3.096,23.609,22.744,0.0019244,8480000000.0,58.01,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,72.14899199999999
18.07,C4H8O,0.749,1.85,25.946,26.877,0.0016231,7010000000.0,48.01,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,72.10589300000001
24.82,C4H8O,0.797,11.104,29.669,31.788,0.0012525,7190000000.0,49.27,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,72.10589300000001
22.88,C4H8O,0.784,12.0,28.548,30.777,0.0012297,7190000000.0,49.27,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,72.10589300000001
23.96,C4H8O,0.799,8.44,30.137,31.221,0.0013057,7190000000.0,49.27,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,72.10589300000001
26.91,C4H8O,0.88,8.54,28.828,30.26,0.001187,6000000000.0,44.62,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,72.10589300000001
42.13,C3H4O2,1.0527,11.16,35.722,42.52,0.00099679,6000000000.0,39.93,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,72.062794
64.19,C3H4O2,1.262,9.41,39.633,43.057,0.00094516,4900000000.0,35.66,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,72.062794
22.27,C3H4O2,0.954,8.297,26.092,31.199,0.0016011,5900000000.0,39.25,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,72.062794
32.76,C4H9N,0.86,8.58,30.793,34.016,0.0011647,6390000000.0,49.0,4.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,71.121132
81.64,C3H5NO,1.04,7.55,44.25,54.96,0.00092491,6350000000.0,43.2,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,71.078033
38.5,C3H5NO,0.983,12.8,34.296,53.667,0.0010043,6340000000.0,43.19,3.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,71.078033
21.71,C5H10,0.75,0.61,27.281,27.259,0.0013681,6750000000.0,49.69,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.13311
15.46,C5H10,0.635,5.8820000000000014,25.576,25.705,0.0017017,7760000000.0,54.54,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.13311
16.8,C5H10,0.65,7.11,26.113,26.539,0.0016546,7750000000.0,54.51,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.13311
16.41,C5H10,0.643,8.35,26.076,26.252,0.0016424,7750000000.0,54.51,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.13311
14.78,C5H10,0.645,7.91,25.604,25.585,0.0016916,8060000000.0,54.52,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.13311
13.8,C5H10,0.622,5.36,24.58,24.386,0.0018396,7750000000.0,54.53,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.13311
17.06,C5H10,0.657,7.6,26.289,26.482,0.001673,8050000000.0,54.49,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.13311
32.9,C4H6O,0.819,8.86,32.406,29.636,0.0010277,6510000000.0,45.3,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,70.090011
24.85,C4H6O,0.847,8.812999999999997,29.07,29.74,0.0010212,6960000000.0,45.76,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,70.090011
17.17,C4H6O,0.731,7.95,25.317,26.759,0.0016609,6480000000.0,44.52,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,70.090011
26.95,C4H7N,0.786,5.021,33.714,34.541,0.0011315,7010000000.0,48.83,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,69.10525
30.5,C4H7N,0.766,10.3,32.486,33.92,0.0010832,7000000000.0,48.82,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,69.10525
22.95,C5H8,0.767,3.36,26.78,27.6,0.0014797,6050000000.0,46.81,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
18.25,C5H8,0.675,4.92,25.853,26.066,0.001501,7530000000.0,51.03,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
19.52,C5H8,0.681,7.95,26.316,26.657,0.0014982,7410000000.0,51.25,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
21.18,C5H8,0.688,7.56,26.882,26.886,0.001495,7410000000.0,51.27,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
20.92,C5H8,0.686,5.64,26.808,26.695,0.0014959,7220000000.0,51.02,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
19.87,C5H8,0.671,7.14,26.604,26.56900000000001,0.0015029,7220000000.0,51.02,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
16.01,C5H8,0.653,6.073,25.114,24.491,0.0015115,7230000000.0,51.05,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
22.06,C5H8,0.69,6.13,27.184,27.76,0.0014941,7400000000.0,51.24,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
18.79,C5H8,0.688,11.68,26.44,27.316,0.0016007,7540000000.0,53.73,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
23.21,C5H8,0.705,11.826,27.921,29.246,0.001593,7530000000.0,53.72,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
15.71,C5H8,0.66,8.157,25.405,26.02,0.0016138,7530000000.0,53.72,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,68.117228
22.69,C4H4O,0.935,3.8,25.641,27.175,0.001632,4920000000.0,37.58,4.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,68.074129
35.51,C4H5N,0.807,9.82,32.87,35.57,0.0011071,6470000000.0,45.31,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,67.08936800000001
36.13,C4H5N,0.819,8.54,32.87,33.74,0.0011042,6470000000.0,45.31,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,67.08936800000001
29.3,C4H5N,0.795,10.042,31.075,30.65,0.0011101,6780000000.0,45.32,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,67.08936800000001
40.22,C4H5N,0.829,10.1,33.827,35.341,0.0011018,6480000000.0,45.34,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,67.08936800000001
36.95,C4H5N,0.965,7.91,34.849,39.093,0.00094065,5310000000.0,41.96,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,67.08936800000001
22.84,C5H6,0.797,8.01,26.502,25.76,0.0015491,5670000000.0,43.86,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,66.101346
18.18,C5H6,0.699,9.09,25.696,25.084,0.0016649,7310000000.0,50.22,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,66.101346
25.51,C5H6,0.734,10.546,28.24,27.88,0.0013462,7020000000.0,50.18,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,66.101346
21.07,C5H6,0.724,10.4,26.594,26.285,0.0015314,7010000000.0,50.24,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,66.101346
9.97,C2H4F2,0.907,3.573,20.458,21.732,0.0029104,4890000000.0,31.89,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,66.050050326
19.98,C2H4F2,0.8995,3.573,23.7,26.179,0.002541,4900000000.0,31.9,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,66.050050326
19.34,C2H5Cl,0.8899,4.45,24.192,24.75,0.0017875,5270000000.0,35.52,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,64.514085
15.84,C2H3Cl,0.903,4.92,21.477,22.823,0.0016165,4740000000.0,32.03,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,62.498203000000004
22.82,C2H6S,0.833,4.97,26.039,26.87,0.0014509,5750000000.0,38.71,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,62.133926
24.17,C2H6S,0.85,7.985,26.224,26.908,0.0014105,5540000000.0,38.14,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,62.133926
16.31,C3H7F,0.7878,6.606,22.445,22.937,0.0020019,5920000000.0,39.85,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,62.086210163000004
13.56,C3H7F,0.733,3.083,21.81,22.112,0.0020629,5910000000.0,39.84,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,62.086210163000004
48.43,C2H6O2,1.11,9.958,41.292,52.495,0.00045487,5620000000.0,36.54,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,62.067936
48.3,C2H7NO,1.014,20.496,38.767,51.534,0.00069866,5900000000.0,39.04,2.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,61.083175
36.27,CH3NO2,1.129,9.703,32.119,35.04,0.0011482,4690000000.0,30.47,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,61.040076
36.06,C2H4S,1.007,1.6569999999999998,27.867,29.204,0.0010977,4000000000.0,31.26,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,60.118044
41.12,C2H8N2,0.893,22.583,33.714,40.01,0.00093512,9660000000.0,41.54,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,60.098414000000005
23.32,C3H8O,0.802,5.372000000000001,31.761,41.38,0.0012841,6280000000.0,42.17,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,60.095153
20.92,C3H8O,0.783,5.41,30.371,39.87,0.0014325,6270000000.0,42.16,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,60.095153
15.27,C3H8O,0.692,7.98,23.659,31.224,0.001911,6190000000.0,41.27,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,60.095153
8.11,COS,1.005,4.728,18.186,18.612,0.0028886,4053000000.0,25.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.074945
26.99,C2H4O2,1.0432,11.72,33.732,23.33,0.0011071,5180000000.0,33.3,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,60.052054
24.24,C2H4O2,0.967,7.5310000000000015,26.039,28.186,0.0015396,5090000000.0,32.51,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,60.052054
22.37,C3H9N,0.714,10.974,27.244,29.537,0.0014018,6560000000.0,44.67,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,59.110392000000004
17.36,C3H9N,0.684,7.325,25.761,28.228,0.0015444,6550000000.0,44.66,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,59.110392000000004
13.4,C3H9N,0.629,6.544,22.907,23.44400000000001,0.0021028,6590000000.0,45.34,3.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,59.110392000000004
38.52,C2H5NO,0.999,14.3,41.5,47.224,0.0010967,5480000000.0,36.45,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,59.06729299999999
11.87,C4H10,0.573,4.66,22.693,22.435,0.0020743,6940000000.0,47.8,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,58.122370000000004
9.84,C4H10,0.552,4.54,21.664,21.396,0.0023453,6930000000.0,47.79,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,58.122370000000004
25.32,C3H6O,0.85,5.12,31.733,39.8,0.0011373,5750000000.0,38.68,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,58.079271000000006
16.17,C3H6O,0.744,5.99,23.246,25.053,0.0018454,5660000000.0,37.78,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,58.079271000000006
26.47,C3H6O,0.796,8.59,27.244,28.64,0.0014243,5840000000.0,39.04,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,58.079271000000006
